model-name,phase,attempt,response
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

876. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

877. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

878. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

879. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

880. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

881. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

882. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

883. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

884. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

885. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

886. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

887. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

888. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

889. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

890. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

891. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

892. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

893. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

894. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

895. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

896. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

897. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

898. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

899. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

900. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

901. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

902. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

903. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

904. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

905. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

906. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

907. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

908. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

909. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

910. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

911. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

912. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

913. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

914. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

915. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

916. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

917. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

918. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

919. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

920. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

921. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

922. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

923. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

924. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

925. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

926. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

927. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

928. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

929. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

930. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

931. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

932. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

933. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

934. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

935. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

936. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

937. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

938. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

939. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

940. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

941. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

942. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

943. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

944. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

945. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

946. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

947. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

948. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

949. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

950. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

951. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

952. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

953. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)
